Company,System,BaseCopies,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Lenovo Global Technology,"ThinkSystem ST550 (1.70 GHz, Intel Xeon Bronze 3104)",12,12,2,6,1,355.0,361,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem ST550 (1.70 GHz, Intel Xeon Bronze 3106)",16,16,2,8,1,466.0,473,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem ST550 (2.20 GHz, Intel Xeon Silver 4114)",40,20,2,10,2,807.0,820,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem ST550 (2.10 GHz, Intel Xeon Silver 4116)",48,24,2,12,2,900.0,915,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem ST550 (1.80 GHz, Intel Xeon Silver 4108)",32,16,2,8,2,618.0,626,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem ST550 (2.40 GHz, Intel Xeon Gold 5115)",40,20,2,10,2,847.0,864,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem ST550 (2.00 GHz, Intel Xeon Silver 4109T)",32,16,2,8,2,651.0,659,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem ST550 (2.30 GHz, Intel Xeon Gold 5118)",48,24,2,12,2,963.0,980,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem ST550 (2.10 GHz, Intel Xeon Silver 4110)",32,16,2,8,2,666.0,675,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem ST550 (2.20 GHz, Intel Xeon Gold 5120)",56,28,2,14,2,1050.0,1070,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem ST550 (2.20 GHz, Intel Xeon Gold 5120T)",56,28,2,14,2,1050.0,1070,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem ST550 (3.60 GHz, Intel Xeon Gold 5122)",16,8,2,4,2,528.0,538,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem ST550 (2.60 GHz, Intel Xeon Gold 6126)",48,24,2,12,2,1110.0,1130,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem ST550 (2.60 GHz, Intel Xeon Gold 6126T)",48,24,2,12,2,1110.0,1130,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem ST550 (2.10 GHz, Intel Xeon Gold 6130)",64,32,2,16,2,1220.0,1250,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem ST550 (2.10 GHz, Intel Xeon Gold 6130T)",64,32,2,16,2,1230.0,1260,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem ST550 (2.00 GHz, Intel Xeon Gold 6138T)",80,40,2,20,2,1330.0,1360,Intel Xeon Gold 6138T
Lenovo Global Technology,"ThinkSystem ST550 (2.00 GHz, Intel Xeon Platinum 8153)",64,32,2,16,2,1140.0,1160,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR530 (1.70 GHz, Intel Xeon Bronze 3104)",12,12,2,6,1,355.0,361,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR530 (1.70 GHz, Intel Xeon Bronze 3106)",16,16,2,8,1,466.0,473,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SR530 (2.60 GHz, Intel Xeon Silver 4112)",16,8,2,4,2,413.0,418,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR530 (1.80 GHz, Intel Xeon Silver 4108)",32,16,2,8,2,614.0,621,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR530 (2.20 GHz, Intel Xeon Silver 4114)",40,20,2,10,2,805.0,820,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SR530 (2.00 GHz, Intel Xeon Silver 4109T)",32,16,2,8,2,651.0,659,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SR530 (2.10 GHz, Intel Xeon Silver 4116)",48,24,2,12,2,900.0,915,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR530 (2.10 GHz, Intel Xeon Silver 4110)",32,16,2,8,2,666.0,675,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR530 (2.30 GHz, Intel Xeon Gold 5118)",48,24,2,12,2,962.0,981,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR530 (2.20 GHz, Intel Xeon Gold 5120)",56,28,2,14,2,1050.0,1070,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SR530 (2.20 GHz, Intel Xeon Gold 5120T)",56,28,2,14,2,1050.0,1070,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SR530 (2.60 GHz, Intel Xeon Gold 6126)",48,24,2,12,2,1100.0,1120,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR530 (2.60 GHz, Intel Xeon Gold 6126T)",48,24,2,12,2,1100.0,1120,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR530 (2.10 GHz, Intel Xeon Gold 6130)",64,32,2,16,2,1220.0,1240,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR530 (2.10 GHz, Intel Xeon Gold 6130T)",64,32,2,16,2,1220.0,1250,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR530 (3.60 GHz, Intel Xeon Platinum 8156)",16,8,2,4,2,530.0,538,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR550 (1.70 GHz, Intel Xeon Bronze 3104)",12,12,2,6,1,355.0,360,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Gold 6130)",64,32,2,16,2,1220.0,1250,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR550 (1.70 GHz, Intel Xeon Bronze 3106)",16,16,2,8,1,465.0,473,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Gold 6130T)",64,32,2,16,2,1230.0,1250,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR550 (1.80 GHz, Intel Xeon Silver 4108)",32,16,2,8,2,614.0,621,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR550 (3.60 GHz, Intel Xeon Platinum 8156)",16,8,2,4,2,530.0,539,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR550 (2.00 GHz, Intel Xeon Silver 4109T)",32,16,2,8,2,647.0,655,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SR550 (2.20 GHz, Intel Xeon Gold 5120T)",56,28,2,14,2,1050.0,1070,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Silver 4110)",32,16,2,8,2,665.0,674,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR550 (3.60 GHz, Intel Xeon Gold 5122)",16,8,2,4,2,529.0,538,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SR550 (2.60 GHz, Intel Xeon Silver 4112)",16,8,2,4,2,413.0,421,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR550 (2.60 GHz, Intel Xeon Gold 6126)",48,24,2,12,2,1100.0,1130,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR550 (2.20 GHz, Intel Xeon Silver 4114)",40,20,2,10,2,807.0,820,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SR550 (2.60 GHz, Intel Xeon Gold 6126T)",48,24,2,12,2,1100.0,1130,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Silver 4116)",48,24,2,12,2,900.0,915,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR550 (2.30 GHz, Intel Xeon Gold 5118)",48,24,2,12,2,962.0,980,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR550 (2.20 GHz, Intel Xeon Gold 5120)",56,28,2,14,2,1050.0,1070,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SN550 (1.70 GHz, Intel Xeon Bronze 3106)",16,16,2,8,1,466.0,474,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SN550 (2.30 GHz, Intel Xeon Gold 5118)",48,24,2,12,2,974.0,992,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Gold 6130)",64,32,2,16,2,1250.0,1280,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Silver 4109T)",32,16,2,8,2,656.0,664,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Silver 4110)",32,16,2,8,2,671.0,680,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Gold 6130T)",64,32,2,16,2,1250.0,1280,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SN550 (2.60 GHz, Intel Xeon Silver 4112)",16,8,2,4,2,416.0,421,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Gold 6138)",80,40,2,20,2,1400.0,1430,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Silver 4116)",48,24,2,12,2,917.0,933,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SN550 (2.30 GHz, Intel Xeon Gold 6140)",72,36,2,18,2,1370.0,1410,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SN550 (2.60 GHz, Intel Xeon Gold 6142)",64,32,2,16,2,1330.0,1360,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Platinum 8164)",104,52,2,26,2,1580.0,1630,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SN550 (2.70 GHz, Intel Xeon Gold 6150)",72,36,2,18,2,1430.0,1470,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8170)",104,52,2,26,2,1610.0,1660,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Gold 6152)",88,44,2,22,2,1460.0,1490,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SN550 (3.00 GHz, Intel Xeon Platinum 8158)",48,24,2,12,2,1220.0,1240,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8160)",96,48,2,24,2,1540.0,1580,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6126T)",96,48,4,12,2,2290.0,2330,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6130T)",128,64,4,16,2,2510.0,2560,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6132)",112,56,4,14,2,2480.0,2530,Intel Xeon Gold 6132
Lenovo Global Technology,"ThinkSystem SR950 (3.20 GHz, Intel Xeon Gold 6134M)",64,32,4,8,2,1910.0,1940,Intel Xeon Gold 6134M
Lenovo Global Technology,"ThinkSystem SN850 (2.40 GHz, Intel Xeon Gold 6148)",160,80,4,20,2,2810.0,2880,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Platinum 8156)",32,16,4,4,2,1060.0,1070,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SN850 (2.70 GHz, Intel Xeon Gold 6150)",144,72,4,18,2,2800.0,2880,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160M)",192,96,4,24,2,3120.0,3210,Intel Xeon Platinum 8160M
Lenovo Global Technology,"ThinkSystem SN850 (2.00 GHz, Intel Xeon Platinum 8153)",128,64,4,16,2,2290.0,2350,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8164)",208,104,4,26,2,3180.0,3270,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8160)",192,96,4,24,2,2990.0,3070,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180M)",224,112,4,28,2,3510.0,3610,Intel Xeon Platinum 8180M
Lenovo Global Technology,"ThinkSystem SN850 (2.00 GHz, Intel Xeon Platinum 8164)",208,104,4,26,2,3060.0,3150,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8170)",208,104,4,26,2,3130.0,3220,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR650 (1.70 GHz, Intel Xeon Bronze 3104)",12,12,2,6,1,353.0,359,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4116)",48,24,2,12,2,918.0,931,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR650 (1.80 GHz, Intel Xeon Silver 4108)",32,16,2,8,2,628.0,633,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR650 (2.40 GHz, Intel Xeon Gold 5115)",40,20,2,10,2,860.0,875,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4110)",32,16,2,8,2,675.0,683,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR650 (2.30 GHz, Intel Xeon Gold 5118)",48,24,2,12,2,980.0,996,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Silver 4112)",16,8,2,4,2,418.0,422,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Gold 5120)",56,28,2,14,2,1070.0,1090,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Silver 4114)",40,20,2,10,2,827.0,836,Intel Xeon Silver 4114
M Computers s.r.o.,"HPC S2600WF (Intel Xeon Silver 4112, 2.60 GHz)",16,8,2,4,2,425.0,Not Run,Intel Xeon Silver 4112
M Computers s.r.o.,"HPC S2600WF (Intel Xeon Silver 4114, 2.20 GHz)",40,20,2,10,2,824.0,Not Run,Intel Xeon Silver 4114
Nokia,AirFrame AR-D521U-A (Intel Xeon Platinum 8180),112,56,2,28,2,1660.0,1710,Intel Xeon Platinum 8180
Supermicro,"SuperServer 4048B-TR4FT (X10QBi , Intel Xeon E7-4809 v4)",64,32,4,8,2,916.0,955,Intel Xeon E7-4809 v4
Supermicro,SuperServer 1029U-TN10RT (Intel Xeon Platinum 8180),112,56,2,28,2,1790.0,1830,Intel Xeon Platinum 8180
Supermicro,"SuperServer SYS-2049U-TR4 (X11QPH+, Intel Xeon Platinum 8180)",224,112,4,28,2,3470.0,Not Run,PH+
Acer Incorporated,Altos R360 F4 (Intel Xeon Gold 6152),88,44,2,22,2,1430.0,1470,Intel Xeon Gold 6152
Acer Incorporated,Altos R380 F4 (Intel Xeon Gold 6152),88,44,2,22,2,1430.0,1470,Intel Xeon Gold 6152
Acer Incorporated,Altos R360 F4 (Intel Xeon Gold 6126),48,24,2,12,2,1070.0,1090,Intel Xeon Gold 6126
Acer Incorporated,Altos R380 F4 (Intel Xeon Gold 6126),48,24,2,12,2,1070.0,1090,Intel Xeon Gold 6126
Acer Incorporated,Altos R360 F4 (Intel Xeon Gold 6136),48,24,2,12,2,1110.0,1140,Intel Xeon Gold 6136
Acer Incorporated,Altos R380 F4 (Intel Xeon Gold 6136),48,24,2,12,2,1110.0,1140,Intel Xeon Gold 6136
Acer Incorporated,Altos R360 F4 (Intel Xeon Gold 6138),80,40,2,20,2,1310.0,1340,Intel Xeon Gold 6138
Acer Incorporated,Altos R380 F4 (Intel Xeon Gold 6138),80,40,2,20,2,1310.0,1340,Intel Xeon Gold 6138
Acer Incorporated,Altos R360 F4 (Intel Xeon Gold 6140),72,36,2,18,2,1310.0,1350,Intel Xeon Gold 6140
Acer Incorporated,Altos R380 F4 (Intel Xeon Gold 6140),72,36,2,18,2,1310.0,1350,Intel Xeon Gold 6140
Acer Incorporated,Altos R360 F4 (Intel Xeon Gold 6148),80,40,2,20,2,1400.0,1430,Intel Xeon Gold 6148
Acer Incorporated,Altos R380 F4 (Intel Xeon Gold 6148),80,40,2,20,2,1400.0,1430,Intel Xeon Gold 6148
Acer Incorporated,Altos R360 F4 (Intel Xeon Gold 6150),72,36,2,18,2,1380.0,1420,Intel Xeon Gold 6150
Acer Incorporated,Altos R380 F4 (Intel Xeon Gold 6150),72,36,2,18,2,1380.0,1420,Intel Xeon Gold 6150
Acer Incorporated,Altos R360 F4 (Intel Xeon Gold 6130),64,32,2,16,2,1190.0,1220,Intel Xeon Gold 6130
Acer Incorporated,Altos R380 F4 (Intel Xeon Gold 6130),64,32,2,16,2,1190.0,1220,Intel Xeon Gold 6130
Acer Incorporated,Altos W2000h-W370h F4 (Intel Xeon Gold 6138),72,36,2,18,2,1270.0,1310,Intel Xeon Gold 6138
Acer Incorporated,Altos W2000h-W370h F4 (Intel Xeon Gold 6126),48,24,2,12,2,1070.0,1100,Intel Xeon Gold 6126
Acer Incorporated,Altos W2000h-W370h F4 (Intel Xeon Gold 6134),32,16,2,8,2,872.0,896,Intel Xeon Gold 6134
Acer Incorporated,Altos W2000h-W370h F4 (Intel Xeon Gold 6136),48,24,2,12,2,1110.0,1150,Intel Xeon Gold 6136
Acer Incorporated,Altos W2000h-W370h F4 (Intel Xeon Gold 6130),64,32,2,16,2,1150.0,1180,Intel Xeon Gold 6130
Acer Incorporated,Altos W2000h-W370h F4 (Intel Xeon Gold 6138),80,40,2,20,2,1310.0,1340,Intel Xeon Gold 6138
Acer Incorporated,Altos W2000h-W370h F4 (Intel Xeon Gold 6138),80,40,2,20,2,1370.0,1410,Intel Xeon Gold 6138
Acer Incorporated,Altos R380 F4 (Intel Xeon Gold 6134),32,16,2,8,2,892.0,906,Intel Xeon Gold 6134
Acer Incorporated,Altos R360 F4 (Intel Xeon Gold 6134),32,16,2,8,2,892.0,906,Intel Xeon Gold 6134
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6142M, 2.60GHz)",128,64,4,16,2,2670.0,2720,Intel Xeon Gold 6142M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8160M, 2.10GHz)",192,96,4,24,2,3120.0,3180,Intel Xeon Platinum 8160M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6134M, 3.20GHz)",64,32,4,8,2,1920.0,1960,Intel Xeon Gold 6134M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6140M, 2.30GHz)",144,72,4,18,2,2740.0,2790,Intel Xeon Gold 6140M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 5115, 2.40GHz)",80,40,4,10,2,1720.0,1750,Intel Xeon Gold 5115
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8176M, 2.10GHz)",224,112,4,28,2,3300.0,3360,Intel Xeon Platinum 8176M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6142M, 2.60 GHz)",64,32,2,16,2,1380.0,1400,Intel Xeon Gold 6142M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8170M, 2.10GHz)",104,52,2,26,2,1660.0,1690,Intel Xeon Platinum 8170M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6134M, 3.20GHz)",32,16,2,8,2,975.0,992,Intel Xeon Gold 6134M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8176M, 2.10GHz)",112,56,2,28,2,1700.0,1730,Intel Xeon Platinum 8176M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8180M, 2.50GHz)",112,56,2,28,2,1800.0,1830,Intel Xeon Platinum 8180M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8160M, 2.10 GHz)",96,48,2,24,2,1600.0,1630,Intel Xeon Platinum 8160M
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6144, 3.50 GHz)",32,16,2,8,2,987.0,1010,Intel Xeon Gold 6144
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6146, 3.20 GHz)",48,24,2,12,2,1260.0,1280,Intel Xeon Gold 6146
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6148, 2.40 GHz)",80,40,2,20,2,1440.0,1470,Intel Xeon Gold 6148
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6150, 2.70GHz)",72,36,2,18,2,1410.0,1440,Intel Xeon Gold 6150
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 5118, 2.30GHz)",48,24,2,12,2,992.0,1010,Intel Xeon Gold 5118
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6138, 2.00GHz)",80,40,2,20,2,1380.0,1400,Intel Xeon Gold 6138
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6140, 2.30GHz)",72,36,2,18,2,1370.0,1400,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6154, 3.00GHz)",72,36,2,18,2,1490.0,1520,Intel Xeon Gold 6154
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 5120, 2.20 GHz)",56,28,2,14,2,1080.0,1100,Intel Xeon Gold 5120
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4108, 1.80GHz)",32,16,2,8,2,635.0,645,Intel Xeon Silver 4108
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Bronze 3104, 1.70GHz)",12,12,2,6,1,360.0,365,Intel Xeon Bronze 3104
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Bronze 3106, 1.70GHz)",16,16,2,8,1,476.0,482,Intel Xeon Bronze 3106
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8156, 3.60GHz)",16,8,2,4,2,540.0,550,Intel Xeon Platinum 8156
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8158, 3.00GHz)",48,24,2,12,2,1230.0,1250,Intel Xeon Platinum 8158
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6132, 2.60GHz)",56,28,2,14,2,1230.0,1250,Intel Xeon Gold 6132
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8158, 3.00GHz)",96,48,4,12,2,2460.0,2500,Intel Xeon Platinum 8158
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4114T, 2.20 GHz)",40,20,2,10,2,825.0,Not Run,Intel Xeon Silver 4114T
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4116T, 2.10 GHz)",48,24,2,12,2,920.0,Not Run,Intel Xeon Silver 4116T
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 5119T, 1.90 GHz)",56,28,2,14,2,1000.0,Not Run,Intel Xeon Gold 5119T
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 5120T, 2.20 GHz)",56,28,2,14,2,1060.0,Not Run,Intel Xeon Gold 5120T
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6126T, 2.60 GHz)",48,24,2,12,2,1130.0,Not Run,Intel Xeon Gold 6126T
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6130T, 2.10 GHz)",64,32,2,16,2,1260.0,Not Run,Intel Xeon Gold 6130T
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6138T, 2.00 GHz)",80,40,2,20,2,1390.0,Not Run,Intel Xeon Gold 6138T
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8160T, 2.10 GHz)",96,48,2,24,2,1570.0,Not Run,Intel Xeon Platinum 8160T
Dell Inc.,"PowerEdge FC640 (Intel Xeon Bronze 3104, 1.70 GHz)",12,12,2,6,1,354.0,358,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,534.0,552,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge FC640 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,461.0,468,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6126, 2.60 GHz)",48,24,2,12,2,1070.0,1100,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4110, 2.10 GHz)",32,16,2,8,2,554.0,567,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6136, 3.00 GHz)",48,24,2,12,2,1140.0,1180,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4114, 2.20 GHz)",40,20,2,10,2,806.0,824,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6148, 2.40 GHz)",80,40,2,20,2,1390.0,1430,Intel Xeon Gold 6148
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 5115, 2.40 GHz)",40,20,2,10,2,803.0,836,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6152, 2.10 GHz)",88,44,2,22,2,1400.0,1440,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4112, 2.60 GHz)",16,8,2,4,2,413.0,427,Intel Xeon Silver 4112
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5118, 2.30 GHz)",48,24,2,12,2,954.0,976,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6136, 3.00 GHz)",48,24,2,12,2,1140.0,1180,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6126, 2.60 GHz)",48,24,2,12,2,1050.0,1090,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6138, 2.00 GHz)",80,40,2,20,2,1320.0,1360,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6130, 2.10 GHz)",64,32,2,16,2,1180.0,1220,Intel Xeon Gold 6130
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6140, 2.30 GHz)",72,36,2,18,2,1290.0,1330,Intel Xeon Gold 6140
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6132, 2.60 GHz)",56,28,2,14,2,1170.0,1210,Intel Xeon Gold 6132
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6142, 2.60 GHz)",64,32,2,16,2,1240.0,1280,Intel Xeon Gold 6142
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6150, 2.70 GHz)",72,36,2,18,2,1350.0,1390,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6152, 2.10 GHz)",88,44,2,22,2,1410.0,1450,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8153, 2.00 GHz)",64,32,2,16,2,1110.0,1140,Intel Xeon Platinum 8153
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8160, 2.10 GHz)",96,48,2,24,2,1460.0,1510,Intel Xeon Platinum 8160
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8170, 2.10 GHz)",104,52,2,26,2,1540.0,1580,Intel Xeon Platinum 8170
